current_traveling_period,current_velocity,pedestrian_tag
16368,1.02265769054586,[INDEXA_R1_270]
16368,1.02265769054586,[INDEXA_R2_270]
16368,1.02265769054586,[INDEXA_R3_270]
16369,1.02265769054586,[INDEXA_R1_270]
16369,1.02265769054586,[INDEXA_R2_270]
16369,1.02265769054586,[INDEXA_R3_270]
16370,1.02265769054586,[INDEXA_R1_270]
16370,1.02265769054586,[INDEXA_R2_270]
16370,1.02265769054586,[INDEXA_R3_270]
16371,1.02265769054586,[INDEXA_R1_270]
16371,1.02265769054586,[INDEXA_R2_270]
16371,1.02265769054586,[INDEXA_R3_270]
16372,1.02265769054586,[INDEXA_R1_270]
16372,1.02265769054586,[INDEXA_R2_270]
16372,1.02265769054586,[INDEXA_R3_270]
16373,1.02265769054586,[INDEXA_R1_270]
16373,1.02265769054586,[INDEXA_R2_270]
16373,1.02265769054586,[INDEXA_R3_270]
16374,1.02265769054586,[INDEXA_R1_270]
16374,1.02265769054586,[INDEXA_R2_270]
16374,1.02265769054586,[INDEXA_R3_270]
16375,1.02265769054586,[INDEXA_R1_270]
16375,1.02265769054586,[INDEXA_R2_270]
16375,1.02265769054586,[INDEXA_R3_270]
16376,1.02265769054586,[INDEXA_R1_270]
16376,1.02265769054586,[INDEXA_R2_270]
16376,1.02265769054586,[INDEXA_R3_270]
16377,1.02265769054586,[INDEXA_R1_270]
16377,1.02265769054586,[INDEXA_R2_270]
16377,1.02265769054586,[INDEXA_R3_270]
16378,1.02265769054586,[INDEXA_R1_270]
16378,1.02265769054586,[INDEXA_R2_270]
16378,1.02265769054586,[INDEXA_R3_270]
16379,1.02265769054586,[INDEXA_R1_270]
16379,1.02265769054586,[INDEXA_R2_270]
16379,1.02265769054586,[INDEXA_R3_270]
16380,1.02265769054586,[INDEXA_R1_270]
16380,1.02265769054586,[INDEXA_R2_270]
16380,1.02265769054586,[INDEXA_R3_270]
16381,1.02265769054586,[INDEXA_R1_270]
16381,1.02265769054586,[INDEXA_R2_270]
16381,1.02265769054586,[INDEXA_R3_270]
16382,1.02265769054586,[INDEXA_R1_270]
16382,1.02265769054586,[INDEXA_R2_270]
16382,1.02265769054586,[INDEXA_R3_270]
16383,1.02265769054586,[INDEXA_R1_270]
16383,1.02265769054586,[INDEXA_R2_270]
16383,1.02265769054586,[INDEXA_R3_270]
16384,1.02265769054586,[INDEXA_R1_270]
16384,1.02265769054586,[INDEXA_R2_270]
16384,1.02265769054586,[INDEXA_R3_270]
16385,1.02265769054586,[INDEXA_R1_270]
16385,1.02265769054586,[INDEXA_R2_270]
16385,1.02265769054586,[INDEXA_R3_270]
16386,1.02265769054586,[INDEXA_R1_270]
16386,1.02265769054586,[INDEXA_R2_270]
16386,1.02265769054586,[INDEXA_R3_270]
16387,1.02265769054586,[INDEXA_R1_270]
16387,1.02265769054586,[INDEXA_R2_270]
16387,1.02265769054586,[INDEXA_R3_270]
16388,1.02265769054586,[INDEXA_R1_270]
16388,1.02265769054586,[INDEXA_R2_270]
16388,1.02265769054586,[INDEXA_R3_270]
16389,1.02265769054586,[INDEXA_R1_270]
16389,1.02265769054586,[INDEXA_R2_270]
16389,1.02265769054586,[INDEXA_R3_270]
16390,1.02265769054586,[INDEXA_R1_270]
16390,1.02265769054586,[INDEXA_R2_270]
16390,1.02265769054586,[INDEXA_R3_270]
16391,1.02265769054586,[INDEXA_R1_270]
16391,1.02265769054586,[INDEXA_R2_270]
16391,1.02265769054586,[INDEXA_R3_270]
16392,1.02265769054586,[INDEXA_R1_270]
16392,1.02265769054586,[INDEXA_R2_270]
16392,1.02265769054586,[INDEXA_R3_270]
16393,1.02265769054586,[INDEXA_R1_270]
16393,1.02265769054586,[INDEXA_R2_270]
16393,1.02265769054586,[INDEXA_R3_270]
16394,1.02265769054586,[INDEXA_R1_270]
16394,1.02265769054586,[INDEXA_R2_270]
16394,1.02265769054586,[INDEXA_R3_270]
16395,1.02265769054586,[INDEXA_R1_270]
16395,1.02265769054586,[INDEXA_R2_270]
16395,1.02265769054586,[INDEXA_R3_270]
16396,1.02265769054586,[INDEXA_R1_270]
16396,1.02265769054586,[INDEXA_R2_270]
16396,1.02265769054586,[INDEXA_R3_270]
16397,1.02265769054586,[INDEXA_R1_270]
16397,1.02265769054586,[INDEXA_R2_270]
16397,1.02265769054586,[INDEXA_R3_270]
16398,1.02265769054586,[INDEXA_R1_270]
16398,1.02265769054586,[INDEXA_R2_270]
16398,1.02265769054586,[INDEXA_R3_270]
16399,1.02265769054586,[INDEXA_R1_270]
16399,1.02265769054586,[INDEXA_R2_270]
16399,1.02265769054586,[INDEXA_R3_270]
16400,1.02265769054586,[INDEXA_R1_270]
16400,1.02265769054586,[INDEXA_R2_270]
16400,1.02265769054586,[INDEXA_R3_270]
16401,1.02265769054586,[INDEXA_R1_270]
16401,1.02265769054586,[INDEXA_R2_270]
16401,1.02265769054586,[INDEXA_R3_270]
16402,1.02265769054586,[INDEXA_R1_270]
16402,1.02265769054586,[INDEXA_R2_270]
16402,1.02265769054586,[INDEXA_R3_270]
16403,1.02265769054586,[INDEXA_R1_270]
16403,1.02265769054586,[INDEXA_R2_270]
16403,1.02265769054586,[INDEXA_R3_270]
16404,1.02265769054586,[INDEXA_R1_270]
16404,1.02265769054586,[INDEXA_R2_270]
16404,1.02265769054586,[INDEXA_R3_270]
16405,1.02265769054586,[INDEXA_R1_270]
16405,1.02265769054586,[INDEXA_R2_270]
16405,1.02265769054586,[INDEXA_R3_270]
16406,1.02265769054586,[INDEXA_R1_270]
16406,1.02265769054586,[INDEXA_R2_270]
16406,1.02265769054586,[INDEXA_R3_270]
16407,1.02265769054586,[INDEXA_R1_270]
16407,1.02265769054586,[INDEXA_R2_270]
16407,1.02265769054586,[INDEXA_R3_270]
16408,1.02265769054586,[INDEXA_R1_270]
16408,1.02265769054586,[INDEXA_R2_270]
16408,1.02265769054586,[INDEXA_R3_270]
16409,1.02265769054586,[INDEXA_R1_270]
16409,1.02265769054586,[INDEXA_R2_270]
16409,1.02265769054586,[INDEXA_R3_270]
16410,1.02265769054586,[INDEXA_R1_270]
16410,1.02265769054586,[INDEXA_R2_270]
16410,1.02265769054586,[INDEXA_R3_270]
16411,1.02265769054586,[INDEXA_R1_270]
16411,1.02265769054586,[INDEXA_R2_270]
16411,1.02265769054586,[INDEXA_R3_270]
16412,1.02265769054586,[INDEXA_R1_270]
16412,1.02265769054586,[INDEXA_R2_270]
16412,1.02265769054586,[INDEXA_R3_270]
16413,1.02265769054586,[INDEXA_R1_270]
16413,1.02265769054586,[INDEXA_R2_270]
16413,1.02265769054586,[INDEXA_R3_270]
16414,1.02265769054586,[INDEXA_R1_270]
16414,1.02265769054586,[INDEXA_R2_270]
16414,1.02265769054586,[INDEXA_R3_270]
16415,1.02265769054586,[INDEXA_R1_270]
16415,1.02265769054586,[INDEXA_R2_270]
16415,1.02265769054586,[INDEXA_R3_270]
16416,1.02265769054586,[INDEXA_R1_270]
16416,1.02265769054586,[INDEXA_R2_270]
16416,1.02265769054586,[INDEXA_R3_270]
16417,1.02265769054586,[INDEXA_R1_270]
16417,1.02265769054586,[INDEXA_R2_270]
16417,1.02265769054586,[INDEXA_R3_270]
16418,1.02265769054586,[INDEXA_R1_270]
16418,1.02265769054586,[INDEXA_R2_270]
16418,1.02265769054586,[INDEXA_R3_270]
16419,1.02265769054586,[INDEXA_R1_270]
16419,1.02265769054586,[INDEXA_R2_270]
16419,1.02265769054586,[INDEXA_R3_270]
16420,1.02265769054586,[INDEXA_R1_270]
16420,1.02265769054586,[INDEXA_R2_270]
16420,1.02265769054586,[INDEXA_R3_270]
16421,1.02265769054586,[INDEXA_R1_270]
16421,1.02265769054586,[INDEXA_R2_270]
16421,1.02265769054586,[INDEXA_R3_270]
16422,1.02265769054586,[INDEXA_R1_270]
16422,1.02265769054586,[INDEXA_R2_270]
16422,1.02265769054586,[INDEXA_R3_270]
16423,1.02265769054586,[INDEXA_R1_270]
16423,1.02265769054586,[INDEXA_R2_270]
16423,1.02265769054586,[INDEXA_R3_270]
16424,1.02265769054586,[INDEXA_R1_270]
16424,1.02265769054586,[INDEXA_R2_270]
16424,1.02265769054586,[INDEXA_R3_270]
16425,1.02265769054586,[INDEXA_R1_270]
16425,1.02265769054586,[INDEXA_R2_270]
16425,1.02265769054586,[INDEXA_R3_270]
16426,1.02265769054586,[INDEXA_R1_270]
16426,1.02265769054586,[INDEXA_R2_270]
16426,1.02265769054586,[INDEXA_R3_270]
16427,1.02265769054586,[INDEXA_R1_270]
16427,1.02265769054586,[INDEXA_R2_270]
16427,1.02265769054586,[INDEXA_R3_270]
16428,1.02265769054586,[INDEXA_R1_270]
16428,1.02265769054586,[INDEXA_R2_270]
16428,1.02265769054586,[INDEXA_R3_270]
16429,1.02265769054586,[INDEXA_R1_270]
16429,1.02265769054586,[INDEXA_R2_270]
16429,1.02265769054586,[INDEXA_R3_270]
16430,1.02265769054586,[INDEXA_R1_270]
16430,1.02265769054586,[INDEXA_R2_270]
16430,1.02265769054586,[INDEXA_R3_270]
16431,1.02265769054586,[INDEXA_R1_270]
16431,1.02265769054586,[INDEXA_R2_270]
16431,1.02265769054586,[INDEXA_R3_270]
16432,1.02265769054586,[INDEXA_R1_270]
16432,1.02265769054586,[INDEXA_R2_270]
16432,1.02265769054586,[INDEXA_R3_270]
16433,1.02265769054586,[INDEXA_R1_270]
16433,1.02265769054586,[INDEXA_R2_270]
16433,1.02265769054586,[INDEXA_R3_270]
16434,1.02265769054586,[INDEXA_R1_270]
16434,1.02265769054586,[INDEXA_R2_270]
16434,1.02265769054586,[INDEXA_R3_270]
16435,1.02265769054586,[INDEXA_R1_270]
16435,1.02265769054586,[INDEXA_R2_270]
16435,1.02265769054586,[INDEXA_R3_270]
16436,1.02265769054586,[INDEXA_R1_270]
16436,1.02265769054586,[INDEXA_R2_270]
16436,1.02265769054586,[INDEXA_R3_270]
16437,1.02265769054586,[INDEXA_R1_270]
16437,1.02265769054586,[INDEXA_R2_270]
16437,1.02265769054586,[INDEXA_R3_270]
16438,1.02265769054586,[INDEXA_R1_270]
16438,1.02265769054586,[INDEXA_R2_270]
16438,1.02265769054586,[INDEXA_R3_270]
16439,1.02265769054586,[INDEXA_R1_270]
16439,1.02265769054586,[INDEXA_R2_270]
16439,1.02265769054586,[INDEXA_R3_270]
16440,1.02265769054586,[INDEXA_R1_270]
16440,1.02265769054586,[INDEXA_R2_270]
16440,1.02265769054586,[INDEXA_R3_270]
16441,1.02265769054586,[INDEXA_R1_270]
16441,1.02265769054586,[INDEXA_R2_270]
16441,1.02265769054586,[INDEXA_R3_270]
16442,1.02265769054586,[INDEXA_R1_270]
16442,1.02265769054586,[INDEXA_R2_270]
16442,1.02265769054586,[INDEXA_R3_270]
16443,1.02265769054586,[INDEXA_R1_270]
16443,1.02265769054586,[INDEXA_R2_270]
16443,1.02265769054586,[INDEXA_R3_270]
16444,1.02265769054586,[INDEXA_R1_270]
16444,1.02265769054586,[INDEXA_R2_270]
16444,1.02265769054586,[INDEXA_R3_270]
16445,1.02265769054586,[INDEXA_R1_270]
16445,1.02265769054586,[INDEXA_R2_270]
16445,1.02265769054586,[INDEXA_R3_270]
16446,1.02265769054586,[INDEXA_R1_270]
16446,1.02265769054586,[INDEXA_R2_270]
16446,1.02265769054586,[INDEXA_R3_270]
16447,1.02265769054586,[INDEXA_R1_270]
16447,1.02265769054586,[INDEXA_R2_270]
16447,1.02265769054586,[INDEXA_R3_270]
16448,1.02265769054586,[INDEXA_R1_270]
16448,1.02265769054586,[INDEXA_R2_270]
16448,1.02265769054586,[INDEXA_R3_270]
16449,1.02265769054586,[INDEXA_R1_270]
16449,1.02265769054586,[INDEXA_R2_270]
16449,1.02265769054586,[INDEXA_R3_270]
16450,1.02265769054586,[INDEXA_R1_270]
16450,1.02265769054586,[INDEXA_R2_270]
16450,1.02265769054586,[INDEXA_R3_270]
16451,1.02265769054586,[INDEXA_R1_270]
16451,1.02265769054586,[INDEXA_R2_270]
16451,1.02265769054586,[INDEXA_R3_270]
16452,1.02265769054586,[INDEXA_R1_270]
16452,1.02265769054586,[INDEXA_R2_270]
16452,1.02265769054586,[INDEXA_R3_270]
16453,1.02265769054586,[INDEXA_R1_270]
16453,1.02265769054586,[INDEXA_R2_270]
16453,1.02265769054586,[INDEXA_R3_270]
16454,1.02265769054586,[INDEXA_R1_270]
16454,1.02265769054586,[INDEXA_R2_270]
16454,1.02265769054586,[INDEXA_R3_270]
16455,1.02265769054586,[INDEXA_R1_270]
16455,1.02265769054586,[INDEXA_R2_270]
16455,1.02265769054586,[INDEXA_R3_270]
16456,1.02265769054586,[INDEXA_R1_270]
16456,1.02265769054586,[INDEXA_R2_270]
16456,1.02265769054586,[INDEXA_R3_270]
16457,1.02265769054586,[INDEXA_R1_270]
16457,1.02265769054586,[INDEXA_R2_270]
16457,1.02265769054586,[INDEXA_R3_270]
16458,1.02265769054586,[INDEXA_R1_270]
16458,1.02265769054586,[INDEXA_R2_270]
16458,1.02265769054586,[INDEXA_R3_270]
16459,1.02265769054586,[INDEXA_R1_270]
16459,1.02265769054586,[INDEXA_R2_270]
16459,1.02265769054586,[INDEXA_R3_270]
16460,1.02265769054586,[INDEXA_R1_270]
16460,1.02265769054586,[INDEXA_R2_270]
16460,1.02265769054586,[INDEXA_R3_270]
16461,1.02265769054586,[INDEXA_R1_270]
16461,1.02265769054586,[INDEXA_R2_270]
16461,1.02265769054586,[INDEXA_R3_270]
16462,1.02265769054586,[INDEXA_R1_270]
16462,1.02265769054586,[INDEXA_R2_270]
16462,1.02265769054586,[INDEXA_R3_270]
16463,1.02265769054586,[INDEXA_R1_270]
16463,1.02265769054586,[INDEXA_R2_270]
16463,1.02265769054586,[INDEXA_R3_270]
16464,1.02265769054586,[INDEXA_R1_270]
16464,1.02265769054586,[INDEXA_R2_270]
16464,1.02265769054586,[INDEXA_R3_270]
16465,1.02265769054586,[INDEXA_R1_270]
16465,1.02265769054586,[INDEXA_R2_270]
16465,1.02265769054586,[INDEXA_R3_270]
16466,1.02265769054586,[INDEXA_R1_270]
16466,1.02265769054586,[INDEXA_R2_270]
16466,1.02265769054586,[INDEXA_R3_270]
16467,1.02265769054586,[INDEXA_R1_270]
16467,1.02265769054586,[INDEXA_R2_270]
16467,1.02265769054586,[INDEXA_R3_270]
16468,1.02265769054586,[INDEXA_R1_270]
16468,1.02265769054586,[INDEXA_R2_270]
16468,1.02265769054586,[INDEXA_R3_270]
16469,1.02265769054586,[INDEXA_R1_270]
16469,1.02265769054586,[INDEXA_R2_270]
16469,1.02265769054586,[INDEXA_R3_270]
16470,1.02265769054586,[INDEXA_R1_270]
16470,1.02265769054586,[INDEXA_R2_270]
16470,1.02265769054586,[INDEXA_R3_270]
16471,1.02265769054586,[INDEXA_R1_270]
16471,1.02265769054586,[INDEXA_R2_270]
16471,1.02265769054586,[INDEXA_R3_270]
16472,1.02265769054586,[INDEXA_R1_270]
16472,1.02265769054586,[INDEXA_R2_270]
16472,1.02265769054586,[INDEXA_R3_270]
16473,1.02265769054586,[INDEXA_R1_270]
16473,1.02265769054586,[INDEXA_R2_270]
16473,1.02265769054586,[INDEXA_R3_270]
16474,1.02265769054586,[INDEXA_R1_270]
16474,1.02265769054586,[INDEXA_R2_270]
16474,1.02265769054586,[INDEXA_R3_270]
16475,1.02265769054586,[INDEXA_R1_270]
16475,1.02265769054586,[INDEXA_R2_270]
16475,1.02265769054586,[INDEXA_R3_270]
16476,1.02265769054586,[INDEXA_R1_270]
16476,1.02265769054586,[INDEXA_R2_270]
16476,1.02265769054586,[INDEXA_R3_270]
16477,1.02265769054586,[INDEXA_R1_270]
16477,1.02265769054586,[INDEXA_R2_270]
16477,1.02265769054586,[INDEXA_R3_270]
16478,1.02265769054586,[INDEXA_R1_270]
16478,1.02265769054586,[INDEXA_R2_270]
16478,1.02265769054586,[INDEXA_R3_270]
16479,1.02265769054586,[INDEXA_R1_270]
16479,1.02265769054586,[INDEXA_R2_270]
16479,1.02265769054586,[INDEXA_R3_270]
16480,1.02265769054586,[INDEXA_R1_270]
16480,1.02265769054586,[INDEXA_R2_270]
16480,1.02265769054586,[INDEXA_R3_270]
16481,1.02265769054586,[INDEXA_R1_270]
16481,1.02265769054586,[INDEXA_R2_270]
16481,1.02265769054586,[INDEXA_R3_270]
16482,1.02265769054586,[INDEXA_R1_270]
16482,1.02265769054586,[INDEXA_R2_270]
16482,1.02265769054586,[INDEXA_R3_270]
16483,1.02265769054586,[INDEXA_R1_270]
16483,1.02265769054586,[INDEXA_R2_270]
16483,1.02265769054586,[INDEXA_R3_270]
16484,1.02265769054586,[INDEXA_R1_270]
16484,1.02265769054586,[INDEXA_R2_270]
16484,1.02265769054586,[INDEXA_R3_270]
16485,1.02265769054586,[INDEXA_R1_270]
16485,1.02265769054586,[INDEXA_R2_270]
16485,1.02265769054586,[INDEXA_R3_270]
16486,1.02265769054586,[INDEXA_R1_270]
16486,1.02265769054586,[INDEXA_R2_270]
16486,1.02265769054586,[INDEXA_R3_270]
16487,1.02265769054586,[INDEXA_R1_270]
16487,1.02265769054586,[INDEXA_R2_270]
16487,1.02265769054586,[INDEXA_R3_270]
16488,1.02265769054586,[INDEXA_R1_270]
16488,1.02265769054586,[INDEXA_R2_270]
16488,1.02265769054586,[INDEXA_R3_270]
16489,1.02265769054586,[INDEXA_R1_270]
16489,1.02265769054586,[INDEXA_R2_270]
16489,1.02265769054586,[INDEXA_R3_270]
16490,1.02265769054586,[INDEXA_R1_270]
16490,1.02265769054586,[INDEXA_R2_270]
16490,1.02265769054586,[INDEXA_R3_270]
16491,1.02265769054586,[INDEXA_R1_270]
16491,1.02265769054586,[INDEXA_R2_270]
16491,1.02265769054586,[INDEXA_R3_270]
16492,1.02265769054586,[INDEXA_R1_270]
16492,1.02265769054586,[INDEXA_R2_270]
16492,1.02265769054586,[INDEXA_R3_270]
16493,1.02265769054586,[INDEXA_R1_270]
16493,1.02265769054586,[INDEXA_R2_270]
16493,1.02265769054586,[INDEXA_R3_270]
16494,1.02265769054586,[INDEXA_R1_270]
16494,1.02265769054586,[INDEXA_R2_270]
16494,1.02265769054586,[INDEXA_R3_270]
16495,1.02265769054586,[INDEXA_R1_270]
16495,1.02265769054586,[INDEXA_R2_270]
16495,1.02265769054586,[INDEXA_R3_270]
16496,1.02265769054586,[INDEXA_R1_270]
16496,1.02265769054586,[INDEXA_R2_270]
16496,1.02265769054586,[INDEXA_R3_270]
16497,1.02265769054586,[INDEXA_R1_270]
16497,1.02265769054586,[INDEXA_R2_270]
16497,1.02265769054586,[INDEXA_R3_270]
16498,1.02265769054586,[INDEXA_R1_270]
16498,1.02265769054586,[INDEXA_R2_270]
16498,1.02265769054586,[INDEXA_R3_270]
16499,1.02265769054586,[INDEXA_R1_270]
16499,1.02265769054586,[INDEXA_R2_270]
16499,1.02265769054586,[INDEXA_R3_270]
16500,1.02265769054586,[INDEXA_R1_270]
16500,1.02265769054586,[INDEXA_R2_270]
16500,1.02265769054586,[INDEXA_R3_270]
16501,1.02265769054586,[INDEXA_R1_270]
16501,1.02265769054586,[INDEXA_R2_270]
16501,1.02265769054586,[INDEXA_R3_270]
16502,1.02265769054586,[INDEXA_R1_270]
16502,1.02265769054586,[INDEXA_R2_270]
16502,1.02265769054586,[INDEXA_R3_270]
16503,1.02265769054586,[INDEXA_R1_270]
16503,1.02265769054586,[INDEXA_R2_270]
16503,1.02265769054586,[INDEXA_R3_270]
16504,1.02265769054586,[INDEXA_R1_270]
16504,1.02265769054586,[INDEXA_R2_270]
16504,1.02265769054586,[INDEXA_R3_270]
16505,1.02265769054586,[INDEXA_R1_270]
16505,1.02265769054586,[INDEXA_R2_270]
16505,1.02265769054586,[INDEXA_R3_270]
16506,1.02265769054586,[INDEXA_R1_270]
16506,1.02265769054586,[INDEXA_R2_270]
16506,1.02265769054586,[INDEXA_R3_270]
16507,1.02265769054586,[INDEXA_R1_270]
16507,1.02265769054586,[INDEXA_R2_270]
16507,1.02265769054586,[INDEXA_R3_270]
16508,1.02265769054586,[INDEXA_R1_270]
16508,1.02265769054586,[INDEXA_R2_270]
16508,1.02265769054586,[INDEXA_R3_270]
16509,1.02265769054586,[INDEXA_R1_270]
16509,1.02265769054586,[INDEXA_R2_270]
16509,1.02265769054586,[INDEXA_R3_270]
16510,1.02265769054586,[INDEXA_R1_270]
16510,1.02265769054586,[INDEXA_R2_270]
16510,1.02265769054586,[INDEXA_R3_270]
16511,1.02265769054586,[INDEXA_R1_270]
16511,1.02265769054586,[INDEXA_R2_270]
16511,1.02265769054586,[INDEXA_R3_270]
16512,1.02265769054586,[INDEXA_R1_270]
16512,1.02265769054586,[INDEXA_R2_270]
16512,1.02265769054586,[INDEXA_R3_270]
16513,1.02265769054586,[INDEXA_R1_270]
16513,1.02265769054586,[INDEXA_R2_270]
16513,1.02265769054586,[INDEXA_R3_270]
16514,1.02265769054586,[INDEXA_R1_270]
16514,1.02265769054586,[INDEXA_R2_270]
16514,1.02265769054586,[INDEXA_R3_270]
16515,1.02265769054586,[INDEXA_R1_270]
16515,1.02265769054586,[INDEXA_R2_270]
16515,1.02265769054586,[INDEXA_R3_270]
16516,1.02265769054586,[INDEXA_R1_270]
16516,1.02265769054586,[INDEXA_R2_270]
16516,1.02265769054586,[INDEXA_R3_270]
16517,1.02265769054586,[INDEXA_R1_270]
16517,1.02265769054586,[INDEXA_R2_270]
16517,1.02265769054586,[INDEXA_R3_270]
16518,1.02265769054586,[INDEXA_R1_270]
16518,1.02265769054586,[INDEXA_R2_270]
16518,1.02265769054586,[INDEXA_R3_270]
16519,1.02265769054586,[INDEXA_R1_270]
16519,1.02265769054586,[INDEXA_R2_270]
16519,1.02265769054586,[INDEXA_R3_270]
16520,1.02265769054586,[INDEXA_R1_270]
16520,1.02265769054586,[INDEXA_R2_270]
16520,1.02265769054586,[INDEXA_R3_270]
16521,1.02265769054586,[INDEXA_R1_270]
16521,1.02265769054586,[INDEXA_R2_270]
16521,1.02265769054586,[INDEXA_R3_270]
16522,1.02265769054586,[INDEXA_R1_270]
16522,1.02265769054586,[INDEXA_R2_270]
16522,1.02265769054586,[INDEXA_R3_270]
16523,1.02265769054586,[INDEXA_R1_270]
16523,1.02265769054586,[INDEXA_R2_270]
16523,1.02265769054586,[INDEXA_R3_270]
16524,1.02265769054586,[INDEXA_R1_270]
16524,1.02265769054586,[INDEXA_R2_270]
16524,1.02265769054586,[INDEXA_R3_270]
16525,1.02265769054586,[INDEXA_R1_270]
16525,1.02265769054586,[INDEXA_R2_270]
16525,1.02265769054586,[INDEXA_R3_270]
16526,1.02265769054586,[INDEXA_R1_270]
16526,1.02265769054586,[INDEXA_R2_270]
16526,1.02265769054586,[INDEXA_R3_270]
16527,0.0,[INDEXA_R1_270]
16527,1.02265769054586,[INDEXA_R2_270]
16527,1.02265769054586,[INDEXA_R3_270]
16528,1.02265769054586,[INDEXA_R2_270]
16528,1.02265769054586,[INDEXA_R3_270]
16529,1.02265769054586,[INDEXA_R2_270]
16529,1.02265769054586,[INDEXA_R3_270]
16530,1.02265769054586,[INDEXA_R2_270]
16530,1.02265769054586,[INDEXA_R3_270]
16531,1.02265769054586,[INDEXA_R2_270]
16531,1.02265769054586,[INDEXA_R3_270]
16532,1.02265769054586,[INDEXA_R2_270]
16532,1.02265769054586,[INDEXA_R3_270]
16533,1.02265769054586,[INDEXA_R2_270]
16533,1.02265769054586,[INDEXA_R3_270]
16534,1.02265769054586,[INDEXA_R2_270]
16534,1.02265769054586,[INDEXA_R3_270]
16535,1.02265769054586,[INDEXA_R2_270]
16535,1.02265769054586,[INDEXA_R3_270]
16536,1.02265769054586,[INDEXA_R2_270]
16536,1.02265769054586,[INDEXA_R3_270]
16537,1.02265769054586,[INDEXA_R2_270]
16537,1.02265769054586,[INDEXA_R3_270]
16538,1.02265769054586,[INDEXA_R2_270]
16538,1.02265769054586,[INDEXA_R3_270]
16539,1.02265769054586,[INDEXA_R2_270]
16539,1.02265769054586,[INDEXA_R3_270]
16540,1.02265769054586,[INDEXA_R2_270]
16540,1.02265769054586,[INDEXA_R3_270]
16541,1.02265769054586,[INDEXA_R2_270]
16541,1.02265769054586,[INDEXA_R3_270]
16542,1.02265769054586,[INDEXA_R2_270]
16542,1.02265769054586,[INDEXA_R3_270]
16543,1.02265769054586,[INDEXA_R2_270]
16543,1.02265769054586,[INDEXA_R3_270]
16544,1.02265769054586,[INDEXA_R2_270]
16544,1.02265769054586,[INDEXA_R3_270]
16545,1.02265769054586,[INDEXA_R2_270]
16545,1.02265769054586,[INDEXA_R3_270]
16546,1.02265769054586,[INDEXA_R2_270]
16546,1.02265769054586,[INDEXA_R3_270]
16547,1.02265769054586,[INDEXA_R2_270]
16547,1.02265769054586,[INDEXA_R3_270]
16548,1.02265769054586,[INDEXA_R2_270]
16548,1.02265769054586,[INDEXA_R3_270]
16549,1.02265769054586,[INDEXA_R2_270]
16549,1.02265769054586,[INDEXA_R3_270]
16550,1.02265769054586,[INDEXA_R2_270]
16550,1.02265769054586,[INDEXA_R3_270]
16551,1.02265769054586,[INDEXA_R2_270]
16551,1.02265769054586,[INDEXA_R3_270]
16552,1.02265769054586,[INDEXA_R2_270]
16552,1.02265769054586,[INDEXA_R3_270]
16553,1.02265769054586,[INDEXA_R2_270]
16553,1.02265769054586,[INDEXA_R3_270]
16554,1.02265769054586,[INDEXA_R2_270]
16554,1.02265769054586,[INDEXA_R3_270]
16555,1.02265769054586,[INDEXA_R2_270]
16555,1.02265769054586,[INDEXA_R3_270]
16556,1.02265769054586,[INDEXA_R2_270]
16556,1.02265769054586,[INDEXA_R3_270]
16557,1.02265769054586,[INDEXA_R2_270]
16557,1.02265769054586,[INDEXA_R3_270]
16558,1.02265769054586,[INDEXA_R2_270]
16558,1.02265769054586,[INDEXA_R3_270]
16559,1.02265769054586,[INDEXA_R2_270]
16559,1.02265769054586,[INDEXA_R3_270]
16560,1.02265769054586,[INDEXA_R2_270]
16560,1.02265769054586,[INDEXA_R3_270]
16561,1.02265769054586,[INDEXA_R2_270]
16561,1.02265769054586,[INDEXA_R3_270]
16562,1.02265769054586,[INDEXA_R2_270]
16562,1.02265769054586,[INDEXA_R3_270]
16563,1.02265769054586,[INDEXA_R2_270]
16563,1.02265769054586,[INDEXA_R3_270]
16564,1.02265769054586,[INDEXA_R2_270]
16564,1.02265769054586,[INDEXA_R3_270]
16565,1.02265769054586,[INDEXA_R2_270]
16565,1.02265769054586,[INDEXA_R3_270]
16566,1.02265769054586,[INDEXA_R2_270]
16566,1.02265769054586,[INDEXA_R3_270]
16567,1.02265769054586,[INDEXA_R2_270]
16567,1.02265769054586,[INDEXA_R3_270]
16568,1.02265769054586,[INDEXA_R2_270]
16568,1.02265769054586,[INDEXA_R3_270]
16569,1.02265769054586,[INDEXA_R2_270]
16569,1.02265769054586,[INDEXA_R3_270]
16570,1.02265769054586,[INDEXA_R2_270]
16570,1.02265769054586,[INDEXA_R3_270]
16571,1.02265769054586,[INDEXA_R2_270]
16571,1.02265769054586,[INDEXA_R3_270]
16572,1.02265769054586,[INDEXA_R2_270]
16572,1.02265769054586,[INDEXA_R3_270]
16573,1.02265769054586,[INDEXA_R2_270]
16573,1.02265769054586,[INDEXA_R3_270]
16574,1.02265769054586,[INDEXA_R2_270]
16574,1.02265769054586,[INDEXA_R3_270]
16575,1.02265769054586,[INDEXA_R2_270]
16575,1.02265769054586,[INDEXA_R3_270]
16576,1.02265769054586,[INDEXA_R2_270]
16576,1.02265769054586,[INDEXA_R3_270]
16577,1.02265769054586,[INDEXA_R2_270]
16577,1.02265769054586,[INDEXA_R3_270]
16578,1.02265769054586,[INDEXA_R2_270]
16578,1.02265769054586,[INDEXA_R3_270]
